Date,Open,High,Low,Close,Adj Close,Volume
2020-04-16,0.004937,0.007831,0.004758,0.007727,0.007727,17535506
2020-04-17,0.007733,0.007745,0.006212,0.006665,0.006665,3829637
2020-04-18,0.006657,0.008108,0.006379,0.007843,0.007843,10100721
2020-04-19,0.007857,0.008044,0.007459,0.007946,0.007946,5673792
2020-04-20,0.007958,0.008501,0.006981,0.007011,0.007011,4539696
2020-04-21,0.007024,0.007710,0.007012,0.007710,0.007710,3717756
2020-04-22,0.007696,0.009055,0.007693,0.009037,0.009037,7660860
2020-04-23,0.009048,0.010947,0.008513,0.010657,0.010657,17086241
2020-04-24,0.010642,0.013312,0.010611,0.012490,0.012490,23661067
2020-04-25,0.012464,0.016448,0.012355,0.016427,0.016427,25223565
2020-04-26,0.016435,0.016512,0.013848,0.014347,0.014347,25928362
2020-04-27,0.014357,0.014357,0.010327,0.011117,0.011117,28333995
2020-04-28,0.011113,0.013285,0.010177,0.012004,0.012004,19670601
2020-04-29,0.011945,0.016289,0.011723,0.015051,0.015051,30005211
2020-04-30,0.015039,0.016070,0.013367,0.015207,0.015207,20219873
2020-05-01,0.015214,0.016381,0.014538,0.016254,0.016254,20130632
2020-05-02,0.016272,0.019164,0.016263,0.019015,0.019015,28876695
2020-05-03,0.019060,0.019596,0.017022,0.019077,0.019077,25874510
2020-05-04,0.019073,0.019361,0.017190,0.019159,0.019159,20563667
2020-05-05,0.019219,0.024044,0.019048,0.023565,0.023565,39375000
2020-05-06,0.023594,0.026587,0.022543,0.023142,0.023142,50405068
2020-05-07,0.023143,0.025510,0.021032,0.024387,0.024387,40088795
2020-05-08,0.024400,0.024729,0.018976,0.022085,0.022085,33831440
2020-05-09,0.022080,0.023056,0.019962,0.021499,0.021499,22030559
2020-05-10,0.021550,0.021550,0.018258,0.018786,0.018786,20935453
2020-05-11,0.018762,0.019839,0.017198,0.017543,0.017543,20565100
2020-05-12,0.017543,0.021775,0.017247,0.020858,0.020858,21075847
2020-05-13,0.020839,0.023293,0.020816,0.022002,0.022002,24990283
2020-05-14,0.021968,0.022606,0.020333,0.021688,0.021688,19867592
2020-05-15,0.021658,0.021715,0.018690,0.021179,0.021179,23562948
2020-05-16,0.021160,0.022147,0.020627,0.020987,0.020987,21342225
2020-05-17,0.020982,0.021189,0.019283,0.019364,0.019364,20578330
2020-05-18,0.019366,0.020280,0.017214,0.018240,0.018240,25389451
2020-05-19,0.018227,0.019649,0.017611,0.017703,0.017703,18084927
2020-05-20,0.017732,0.018227,0.015183,0.015912,0.015912,24240581
2020-05-21,0.015909,0.016100,0.013412,0.013917,0.013917,18217476
2020-05-22,0.013908,0.019223,0.013283,0.018640,0.018640,32868154
2020-05-23,0.018614,0.019077,0.017115,0.018485,0.018485,19529326
2020-05-24,0.018510,0.021175,0.018240,0.018279,0.018279,24975331
2020-05-25,0.018262,0.019462,0.018006,0.019290,0.019290,16183521
2020-05-26,0.019327,0.019668,0.018036,0.018560,0.018560,15683404
2020-05-27,0.018560,0.018775,0.018080,0.018198,0.018198,12931140
2020-05-28,0.018195,0.018806,0.018036,0.018700,0.018700,15130213
2020-05-29,0.018710,0.018718,0.017035,0.017119,0.017119,13648415
2020-05-30,0.017115,0.018317,0.017093,0.017729,0.017729,15846143
2020-05-31,0.017733,0.017950,0.017091,0.017120,0.017120,11046820
2020-06-01,0.017121,0.018334,0.016417,0.018253,0.018253,16918312
2020-06-02,0.018232,0.018630,0.016926,0.018029,0.018029,18013503
2020-06-03,0.018063,0.018120,0.017248,0.017803,0.017803,11459971
2020-06-04,0.017830,0.018044,0.017409,0.017963,0.017963,10127186
2020-06-05,0.017971,0.018023,0.017438,0.017503,0.017503,7471367
2020-06-06,0.017529,0.017873,0.017214,0.017250,0.017250,8936785
2020-06-07,0.017251,0.017329,0.016784,0.017188,0.017188,10243659
2020-06-08,0.017185,0.017326,0.017033,0.017281,0.017281,7373148
2020-06-09,0.017277,0.017433,0.016497,0.016497,0.016497,9148737
2020-06-10,0.016504,0.019402,0.016118,0.019380,0.019380,16278345
2020-06-11,0.019395,0.020861,0.018808,0.020101,0.020101,28674289
2020-06-12,0.020101,0.023828,0.019961,0.023793,0.023793,36236225
2020-06-13,0.023778,0.023896,0.020426,0.021225,0.021225,27385837
2020-06-14,0.021220,0.022170,0.020826,0.021567,0.021567,14480874
2020-06-15,0.021573,0.022325,0.018993,0.022061,0.022061,18598494
2020-06-16,0.022037,0.022691,0.020666,0.020704,0.020704,17699364
2020-06-17,0.020697,0.021277,0.018519,0.018580,0.018580,18500851
2020-06-18,0.018606,0.019350,0.017233,0.017257,0.017257,23775262
2020-06-19,0.017178,0.017818,0.016445,0.016660,0.016660,20214358
2020-06-20,0.016660,0.017603,0.016448,0.017167,0.017167,12850170
2020-06-21,0.017172,0.017539,0.017103,0.017211,0.017211,10863411
2020-06-22,0.017217,0.023796,0.017174,0.020903,0.020903,63015530
2020-06-23,0.020894,0.022854,0.020172,0.020365,0.020365,32843462
2020-06-24,0.020364,0.020926,0.018655,0.019063,0.019063,22931070
2020-06-25,0.019056,0.020182,0.018389,0.019222,0.019222,17613580
2020-06-26,0.019224,0.019501,0.018667,0.018730,0.018730,15347168
2020-06-27,0.018730,0.019063,0.017899,0.018249,0.018249,14039047
2020-06-28,0.018249,0.020108,0.017917,0.019863,0.019863,18031698
2020-06-29,0.019872,0.021198,0.019847,0.021006,0.021006,22295626
2020-06-30,0.020998,0.021146,0.020169,0.020673,0.020673,16271978
2020-07-01,0.020685,0.020766,0.019978,0.020242,0.020242,12973435
2020-07-02,0.020260,0.020647,0.019883,0.020257,0.020257,9500074
2020-07-03,0.020249,0.020358,0.020026,0.020255,0.020255,8839581
2020-07-04,0.020214,0.020790,0.020116,0.020211,0.020211,11222448
2020-07-05,0.020177,0.020383,0.019400,0.019599,0.019599,11424606
2020-07-06,0.019599,0.021142,0.019587,0.021022,0.021022,14188948
2020-07-07,0.021004,0.022939,0.020631,0.021916,0.021916,23444464
2020-07-08,0.021969,0.023095,0.021602,0.022462,0.022462,20282107
2020-07-09,0.022461,0.022478,0.020850,0.021370,0.021370,18204373
2020-07-10,0.021347,0.021750,0.021036,0.021285,0.021285,11103450
2020-07-11,0.021296,0.021457,0.020889,0.021137,0.021137,10160923
2020-07-12,0.021139,0.022556,0.021013,0.021881,0.021881,12480821
2020-07-13,0.021881,0.022564,0.021409,0.021517,0.021517,16355623
2020-07-14,0.021473,0.021595,0.020995,0.021120,0.021120,12040792
2020-07-15,0.021086,0.021721,0.020239,0.020445,0.020445,11317336
2020-07-16,0.020510,0.020753,0.019435,0.019824,0.019824,13187140
2020-07-17,0.019833,0.021187,0.019661,0.020780,0.020780,13938642
2020-07-18,0.020782,0.020849,0.019942,0.020325,0.020325,9518592
2020-07-19,0.020315,0.020407,0.019529,0.019812,0.019812,9723794
2020-07-20,0.019795,0.021418,0.019590,0.021166,0.021166,17173776
2020-07-21,0.021133,0.021278,0.020556,0.020756,0.020756,14166956
2020-07-22,0.020714,0.022108,0.020648,0.022085,0.022085,14355252
2020-07-23,0.022036,0.026431,0.021992,0.024783,0.024783,52699122
2020-07-24,0.024786,0.026154,0.024154,0.024301,0.024301,34411187
2020-07-25,0.024318,0.025476,0.023773,0.025254,0.025254,25176711
2020-07-26,0.025304,0.025546,0.023620,0.024200,0.024200,21925692
2020-07-27,0.024215,0.026116,0.021838,0.023152,0.023152,34958851
2020-07-28,0.023170,0.023872,0.022734,0.023765,0.023765,19862721
2020-07-29,0.023770,0.024813,0.023224,0.023381,0.023381,19371242
2020-07-30,0.023379,0.025352,0.023293,0.025296,0.025296,18981359
2020-07-31,0.025318,0.025318,0.024192,0.024341,0.024341,16265471
2020-08-01,0.024341,0.027437,0.024261,0.026965,0.026965,24299966
2020-08-02,0.026964,0.026964,0.024486,0.025191,0.025191,20805250
2020-08-03,0.025195,0.027028,0.025002,0.026437,0.026437,19450575
2020-08-04,0.026434,0.026861,0.025654,0.026106,0.026106,15882228
2020-08-05,0.026106,0.026500,0.025732,0.026332,0.026332,15326084
2020-08-06,0.026342,0.027612,0.026214,0.027612,0.027612,17818591
2020-08-07,0.027588,0.028340,0.026211,0.027355,0.027355,18836664
2020-08-08,0.027344,0.028913,0.026970,0.028886,0.028886,17327703
2020-08-09,0.028788,0.030005,0.028457,0.029333,0.029333,24400311
2020-08-10,0.029327,0.032062,0.028340,0.032060,0.032060,31421024
2020-08-11,0.032060,0.032074,0.028907,0.030348,0.030348,31787820
2020-08-12,0.030350,0.032117,0.029173,0.032117,0.032117,28571885
2020-08-13,0.032076,0.032173,0.030170,0.031489,0.031489,19090626
2020-08-14,0.031481,0.034794,0.031099,0.034509,0.034509,19858378
2020-08-15,0.034477,0.037829,0.033367,0.035489,0.035489,31466117
2020-08-16,0.035416,0.036797,0.033159,0.036719,0.036719,20358797
2020-08-17,0.036719,0.037168,0.033903,0.034465,0.034465,20349566
2020-08-18,0.034491,0.035090,0.032744,0.033329,0.033329,14975782
2020-08-19,0.033276,0.033715,0.030878,0.031571,0.031571,14758932
2020-08-20,0.031651,0.032964,0.031297,0.032355,0.032355,13154488
2020-08-21,0.032341,0.032485,0.029718,0.030129,0.030129,14096177
2020-08-22,0.030081,0.030716,0.028947,0.030346,0.030346,12757622
2020-08-23,0.030324,0.030542,0.029308,0.029428,0.029428,11966277
2020-08-24,0.029420,0.031724,0.029080,0.031084,0.031084,13080231
2020-08-25,0.031070,0.031919,0.028078,0.029494,0.029494,36080312
2020-08-26,0.029432,0.029702,0.028322,0.028750,0.028750,43276140
2020-08-27,0.028705,0.028825,0.026796,0.027162,0.027162,47091867
2020-08-28,0.027194,0.028614,0.027146,0.027450,0.027450,32907126
2020-08-29,0.027467,0.027832,0.027083,0.027476,0.027476,36543756
2020-08-30,0.027466,0.027867,0.026560,0.026898,0.026898,39592743
2020-08-31,0.026926,0.027477,0.026421,0.027004,0.027004,42536472
2020-09-01,0.027028,0.027373,0.025941,0.026374,0.026374,45950909
2020-09-02,0.026428,0.026428,0.024234,0.025652,0.025652,16747387
2020-09-03,0.025652,0.027982,0.021508,0.023587,0.023587,29066539
2020-09-04,0.023517,0.027126,0.023081,0.024473,0.024473,26698140
2020-09-05,0.024479,0.024523,0.021523,0.022052,0.022052,13447455
2020-09-06,0.022052,0.022967,0.021684,0.022474,0.022474,10455015
2020-09-07,0.022478,0.022552,0.020506,0.021567,0.021567,10276431
2020-09-08,0.021598,0.022787,0.020717,0.022697,0.022697,8387636
2020-09-09,0.022703,0.023642,0.021143,0.022781,0.022781,7505934
2020-09-10,0.022784,0.024399,0.022033,0.023857,0.023857,8231421
2020-09-11,0.023857,0.024012,0.021714,0.022797,0.022797,5878306
2020-09-12,0.022789,0.023847,0.022013,0.022614,0.022614,6960433
2020-09-13,0.022614,0.022864,0.020976,0.021086,0.021086,6646703
2020-09-14,0.021092,0.022575,0.021092,0.021707,0.021707,6210969
2020-09-15,0.021713,0.022379,0.020996,0.021054,0.021054,6498027
2020-09-16,0.021053,0.026266,0.020609,0.026109,0.026109,20954489
2020-09-17,0.026111,0.026497,0.023417,0.024446,0.024446,9883001
2020-09-18,0.024446,0.024545,0.022899,0.023405,0.023405,6995207
2020-09-19,0.023428,0.027246,0.023013,0.026864,0.026864,13110583
2020-09-20,0.026875,0.029682,0.025574,0.029591,0.029591,18332056
2020-09-21,0.029589,0.031799,0.026923,0.027553,0.027553,37919811
2020-09-22,0.027458,0.028534,0.026578,0.028193,0.028193,13616486
2020-09-23,0.028009,0.029221,0.023751,0.023946,0.023946,13649719
2020-09-24,0.023905,0.025436,0.023380,0.024967,0.024967,13728954
2020-09-25,0.024989,0.025125,0.024137,0.024954,0.024954,8352780
2020-09-26,0.024997,0.025766,0.024047,0.024388,0.024388,8962959
2020-09-27,0.024378,0.024499,0.023436,0.024082,0.024082,7277567
2020-09-28,0.024067,0.025920,0.023634,0.024787,0.024787,9809244
2020-09-29,0.024796,0.025136,0.023762,0.024667,0.024667,7271251
2020-09-30,0.024631,0.027036,0.023997,0.026579,0.026579,12531120
2020-10-01,0.026575,0.028969,0.024812,0.026548,0.026548,16281467
2020-10-02,0.026527,0.027762,0.024786,0.025727,0.025727,9122354
2020-10-03,0.025771,0.026030,0.025146,0.025994,0.025994,6164537
2020-10-04,0.025975,0.026927,0.025556,0.026491,0.026491,6685338
2020-10-05,0.026458,0.026616,0.025341,0.025691,0.025691,5629522
2020-10-06,0.025693,0.025820,0.023881,0.024052,0.024052,7111182
2020-10-07,0.024047,0.024396,0.023476,0.024139,0.024139,6713538
2020-10-08,0.024092,0.024866,0.023561,0.024551,0.024551,6183688
2020-10-09,0.024579,0.025626,0.024022,0.025005,0.025005,6541132
2020-10-10,0.025041,0.025798,0.025041,0.025252,0.025252,5649949
2020-10-11,0.025245,0.025417,0.025027,0.025153,0.025153,4971021
2020-10-12,0.025180,0.025599,0.024540,0.025237,0.025237,6380860
2020-10-13,0.025273,0.025273,0.023972,0.024348,0.024348,5968682
2020-10-14,0.024341,0.024492,0.023691,0.023918,0.023918,4793623
2020-10-15,0.023931,0.024573,0.023540,0.024161,0.024161,5945377
2020-10-16,0.024148,0.025055,0.023390,0.023483,0.023483,5376809
2020-10-17,0.023494,0.023647,0.022854,0.022976,0.022976,5529314
2020-10-18,0.022993,0.023456,0.022881,0.022952,0.022952,5269491
2020-10-19,0.022963,0.023328,0.022353,0.022789,0.022789,6795603
2020-10-20,0.022805,0.022903,0.021024,0.021511,0.021511,9509293
2020-10-21,0.021510,0.021955,0.021244,0.021420,0.021420,9699563
2020-10-22,0.021418,0.023386,0.021376,0.023079,0.023079,8582569
2020-10-23,0.023098,0.023100,0.021619,0.021829,0.021829,6414173
2020-10-24,0.021829,0.022017,0.021161,0.021511,0.021511,8159924
2020-10-25,0.021511,0.021664,0.020965,0.021282,0.021282,7732924
2020-10-26,0.021282,0.021323,0.020448,0.020503,0.020503,6843036
2020-10-27,0.020503,0.020817,0.019173,0.019477,0.019477,10444210
2020-10-28,0.019477,0.021795,0.018739,0.021316,0.021316,11752176
2020-10-29,0.021317,0.022593,0.019976,0.020111,0.020111,11768826
2020-10-30,0.020111,0.020386,0.019015,0.019846,0.019846,4825483
2020-10-31,0.019846,0.020002,0.019515,0.019677,0.019677,5157209
2020-11-01,0.019677,0.020514,0.019656,0.020356,0.020356,4889360
2020-11-02,0.020354,0.020521,0.019603,0.020033,0.020033,4999926
2020-11-03,0.020033,0.020033,0.018573,0.018583,0.018583,7266087
2020-11-04,0.018581,0.019631,0.018581,0.019328,0.019328,5727697
2020-11-05,0.019330,0.019818,0.018850,0.019657,0.019657,7332440
2020-11-06,0.019657,0.021355,0.019637,0.021350,0.021350,7402498
2020-11-07,0.021350,0.022027,0.019226,0.020145,0.020145,8801347
2020-11-08,0.020145,0.021667,0.019784,0.021093,0.021093,6630659
2020-11-09,0.021093,0.021593,0.020312,0.020763,0.020763,5481733
2020-11-10,0.020772,0.021189,0.020121,0.020140,0.020140,7016619
2020-11-11,0.020139,0.020299,0.019670,0.019689,0.019689,6902032
2020-11-12,0.019687,0.019866,0.019054,0.019359,0.019359,8097042
2020-11-13,0.019357,0.019725,0.019167,0.019698,0.019698,7554799
2020-11-14,0.019698,0.019755,0.018577,0.019038,0.019038,6031138
2020-11-15,0.019038,0.019236,0.018076,0.018396,0.018396,7181434
2020-11-16,0.018396,0.019084,0.018396,0.019018,0.019018,6773322
2020-11-17,0.018925,0.021868,0.018839,0.020516,0.020516,13310051
2020-11-18,0.020516,0.022564,0.020301,0.021421,0.021421,16068952
2020-11-19,0.021420,0.021864,0.020445,0.020927,0.020927,7804484
2020-11-20,0.020928,0.021753,0.020815,0.020921,0.020921,9627857
2020-11-21,0.020921,0.023617,0.020615,0.023106,0.023106,14088868
2020-11-22,0.023106,0.023143,0.021020,0.022106,0.022106,11422017
2020-11-23,0.022106,0.023840,0.021565,0.023599,0.023599,12941047
2020-11-24,0.023602,0.026027,0.023133,0.025667,0.025667,21500486
2020-11-25,0.025661,0.029911,0.025072,0.026216,0.026216,29022206
2020-11-26,0.026217,0.026340,0.020856,0.022868,0.022868,19493902
2020-11-27,0.022901,0.023665,0.020870,0.021757,0.021757,9106735
2020-11-28,0.021818,0.023373,0.021103,0.022810,0.022810,9666759
2020-11-29,0.022776,0.024163,0.022102,0.023830,0.023830,9449848
2020-11-30,0.023825,0.024561,0.023732,0.023910,0.023910,13546457
2020-12-01,0.023910,0.024129,0.022311,0.022795,0.022795,12214300
2020-12-02,0.022790,0.023815,0.022541,0.023519,0.023519,8332214
2020-12-03,0.023520,0.023928,0.022922,0.023105,0.023105,9221016
2020-12-04,0.023105,0.023777,0.021334,0.021448,0.021448,7614828
2020-12-05,0.021469,0.022697,0.021365,0.022134,0.022134,4729003
2020-12-06,0.022134,0.022423,0.021230,0.021702,0.021702,7337213
2020-12-07,0.021702,0.022099,0.021072,0.021345,0.021345,7676698
2020-12-08,0.021345,0.021366,0.019553,0.019646,0.019646,8370172
2020-12-09,0.019650,0.020572,0.019426,0.020367,0.020367,8636882
2020-12-10,0.020380,0.020648,0.019550,0.019711,0.019711,5844816
2020-12-11,0.019730,0.020103,0.018783,0.019408,0.019408,6302853
2020-12-12,0.019422,0.020095,0.019363,0.019959,0.019959,5316089
2020-12-13,0.019953,0.020490,0.019777,0.019872,0.019872,5548798
2020-12-14,0.019872,0.019975,0.019460,0.019794,0.019794,5710885
2020-12-15,0.019791,0.020417,0.019735,0.019953,0.019953,5663241
2020-12-16,0.019952,0.022170,0.019482,0.021555,0.021555,13430434
2020-12-17,0.021599,0.023054,0.021281,0.021476,0.021476,12573821
2020-12-18,0.021472,0.021901,0.020959,0.021697,0.021697,10592048
2020-12-19,0.021758,0.023714,0.021659,0.022983,0.022983,12890681
2020-12-20,0.022983,0.023282,0.021598,0.022161,0.022161,11535590
2020-12-21,0.022187,0.022319,0.020584,0.021371,0.021371,15842078
2020-12-22,0.021367,0.022473,0.020616,0.021939,0.021939,9493643
2020-12-23,0.021938,0.022119,0.017776,0.018725,0.018725,16568381
2020-12-24,0.018703,0.020399,0.018235,0.020099,0.020099,9577342
2020-12-25,0.020100,0.021479,0.019782,0.020256,0.020256,11332212
2020-12-26,0.020256,0.028421,0.020012,0.025935,0.025935,66946052
2020-12-27,0.025903,0.032096,0.025007,0.026615,0.026615,78911495
2020-12-28,0.026583,0.027877,0.025293,0.025371,0.025371,27303954
2020-12-29,0.025392,0.025747,0.024054,0.025274,0.025274,19867740
2020-12-30,0.025245,0.028918,0.025127,0.025243,0.025243,22649026
2020-12-31,0.025273,0.025471,0.024311,0.024973,0.024973,17452895
2021-01-01,0.024973,0.026914,0.024813,0.026556,0.026556,18514648
2021-01-02,0.026534,0.030779,0.025432,0.028171,0.028171,35416574
2021-01-03,0.028398,0.033985,0.028279,0.032492,0.032492,63537011
2021-01-04,0.032437,0.032437,0.026432,0.028270,0.028270,40174245
2021-01-05,0.028297,0.029465,0.026497,0.027976,0.027976,29553763
2021-01-06,0.028007,0.030081,0.027197,0.029595,0.029595,35669339
2021-01-07,0.029616,0.032893,0.029428,0.031599,0.031599,45340281
2021-01-08,0.031636,0.032340,0.028509,0.030559,0.030559,30721147
2021-01-09,0.030514,0.033176,0.029408,0.031430,0.031430,33138678
2021-01-10,0.031428,0.033079,0.027580,0.030169,0.030169,28042653
2021-01-11,0.030144,0.030166,0.021810,0.026023,0.026023,34398957
2021-01-12,0.026051,0.027918,0.024283,0.025288,0.025288,19418849
2021-01-13,0.025287,0.027984,0.024400,0.027667,0.027667,17070774
2021-01-14,0.027703,0.028462,0.027221,0.027435,0.027435,15140603
2021-01-15,0.027473,0.027765,0.024878,0.027220,0.027220,19806903
2021-01-16,0.027222,0.028597,0.026324,0.027283,0.027283,18838205
2021-01-17,0.027273,0.027549,0.025682,0.026437,0.026437,13984397
2021-01-18,0.026443,0.027865,0.025657,0.027369,0.027369,17471600
2021-01-19,0.027410,0.027930,0.026693,0.026946,0.026946,20645703
2021-01-20,0.026954,0.027027,0.025280,0.026715,0.026715,13721594
2021-01-21,0.026721,0.027704,0.023481,0.023511,0.023511,20097833
2021-01-22,0.023508,0.025568,0.022294,0.024296,0.024296,20613070
2021-01-23,0.024286,0.025257,0.023922,0.024849,0.024849,12363601
2021-01-24,0.024832,0.026148,0.024386,0.025484,0.025484,15031987
2021-01-25,0.025481,0.026220,0.024476,0.024703,0.024703,16462326
2021-01-26,0.024708,0.025090,0.023442,0.024322,0.024322,14275754
2021-01-27,0.024249,0.024264,0.021957,0.022407,0.022407,12768155
2021-01-28,0.022407,0.027485,0.022224,0.026223,0.026223,36115175
2021-01-29,0.026436,0.033453,0.026183,0.029606,0.029606,104197666
2021-01-30,0.029584,0.031951,0.028396,0.028708,0.028708,51063940
2021-01-31,0.028707,0.029383,0.026934,0.028382,0.028382,36765628
2021-02-01,0.028374,0.029290,0.027362,0.028907,0.028907,29597093
2021-02-02,0.028984,0.031450,0.028967,0.031168,0.031168,29714576
2021-02-03,0.031166,0.033527,0.030565,0.032608,0.032608,30185659
2021-02-04,0.032618,0.032807,0.030508,0.031062,0.031062,25929537
2021-02-05,0.031059,0.039192,0.031059,0.038984,0.038984,66023176
2021-02-06,0.039008,0.039008,0.034870,0.036429,0.036429,48257276
2021-02-07,0.036412,0.037256,0.033984,0.035260,0.035260,29607564
2021-02-08,0.035272,0.054838,0.034496,0.051249,0.051249,149040942
2021-02-09,0.051193,0.055027,0.048030,0.051591,0.051591,120940866
2021-02-10,0.051568,0.052797,0.045478,0.049038,0.049038,68813251
2021-02-11,0.049095,0.054155,0.048478,0.053561,0.053561,66571653
2021-02-12,0.053535,0.068934,0.052744,0.068831,0.068831,136747558
2021-02-13,0.068617,0.069045,0.058890,0.063834,0.063834,92405201
2021-02-14,0.063966,0.064906,0.059173,0.060049,0.060049,60445281
2021-02-15,0.059992,0.083568,0.053142,0.079068,0.079068,212184250
2021-02-16,0.079058,0.082169,0.070846,0.072495,0.072495,116872053
2021-02-17,0.072614,0.083916,0.072500,0.079886,0.079886,91537980
2021-02-18,0.079961,0.081409,0.075232,0.075981,0.075981,88891506
2021-02-19,0.075968,0.086643,0.071882,0.083522,0.083522,124129595
2021-02-20,0.083560,0.089702,0.075677,0.080136,0.080136,145657706
2021-02-21,0.080120,0.081345,0.077398,0.078250,0.078250,81224457
2021-02-22,0.078388,0.078518,0.057538,0.070676,0.070676,123834513
2021-02-23,0.070593,0.070593,0.049444,0.056427,0.056427,99510475
2021-02-24,0.056430,0.064255,0.053977,0.059503,0.059503,72407993
2021-02-25,0.059501,0.064568,0.055382,0.055382,0.055382,53240399
2021-02-26,0.055439,0.057730,0.050837,0.053667,0.053667,50286639
2021-02-27,0.053699,0.057411,0.052299,0.053652,0.053652,48477577
2021-02-28,0.053662,0.053956,0.048307,0.050962,0.050962,41492846
2021-03-01,0.050975,0.059221,0.050909,0.059045,0.059045,47762185
2021-03-02,0.059041,0.061547,0.054993,0.057323,0.057323,43786953
2021-03-03,0.057302,0.060323,0.057012,0.058488,0.058488,38825789
2021-03-04,0.058482,0.062317,0.056024,0.058220,0.058220,61927017
2021-03-05,0.058250,0.061544,0.053460,0.054839,0.054839,86509472
2021-03-06,0.054820,0.055615,0.052420,0.053817,0.053817,50420481
2021-03-07,0.053757,0.055907,0.053747,0.055199,0.055199,38289580
2021-03-08,0.055115,0.056018,0.052573,0.055267,0.055267,52217386
2021-03-09,0.055275,0.059793,0.053981,0.058979,0.058979,90429391
2021-03-10,0.059078,0.059800,0.055197,0.056421,0.056421,79076471
2021-03-11,0.056410,0.065901,0.055207,0.064343,0.064343,132158201
2021-03-12,0.064248,0.064248,0.056348,0.061971,0.061971,115615153
2021-03-13,0.061828,0.064593,0.059844,0.062693,0.062693,85177152
2021-03-14,0.062710,0.063356,0.058743,0.059076,0.059076,57975696
2021-03-15,0.058884,0.064597,0.053920,0.061966,0.061966,122544424
2021-03-16,0.061896,0.068535,0.057306,0.066750,0.066750,124942154
2021-03-17,0.066916,0.071443,0.064929,0.069638,0.069638,100233968
2021-03-18,0.069661,0.074247,0.067482,0.068469,0.068469,65856376
2021-03-19,0.068498,0.078054,0.066830,0.077130,0.077130,78663201
2021-03-20,0.077122,0.080374,0.071815,0.071830,0.071830,75576798
2021-03-21,0.071837,0.074332,0.068619,0.070700,0.070700,57544511
2021-03-22,0.070751,0.075213,0.065768,0.067334,0.067334,53993280
2021-03-23,0.067341,0.069663,0.063052,0.065262,0.065262,51753979
2021-03-24,0.065256,0.073644,0.063856,0.065654,0.065654,71047371
2021-03-25,0.065530,0.067476,0.058750,0.060971,0.060971,57851418
2021-03-26,0.060905,0.068196,0.060847,0.067274,0.067274,41060660
2021-03-27,0.067350,0.067942,0.064450,0.066665,0.066665,33067275
2021-03-28,0.066696,0.071070,0.066300,0.069517,0.069517,40731687
2021-03-29,0.069563,0.074447,0.069296,0.074015,0.074015,59480792
2021-03-30,0.073991,0.074132,0.070091,0.070616,0.070616,48051910
2021-03-31,0.070732,0.075024,0.067500,0.074100,0.074100,59846670
2021-04-01,0.074163,0.084729,0.073804,0.080951,0.080951,112746462
2021-04-02,0.081007,0.081557,0.077727,0.080661,0.080661,67325613
2021-04-03,0.080672,0.088593,0.079555,0.079826,0.079826,89945217
2021-04-04,0.079839,0.093152,0.079152,0.091634,0.091634,88359053
2021-04-05,0.092046,0.096026,0.086773,0.088680,0.088680,123625387
2021-04-06,0.088645,0.092054,0.080837,0.086227,0.086227,86848365
2021-04-07,0.086060,0.088133,0.074074,0.080953,0.080953,73506787
2021-04-08,0.080963,0.086897,0.080590,0.085580,0.085580,45393419
2021-04-09,0.085598,0.088054,0.083513,0.087572,0.087572,46174041
2021-04-10,0.087663,0.088820,0.082005,0.085443,0.085443,56233152
2021-04-11,0.085720,0.091356,0.084963,0.088035,0.088035,69480712
2021-04-12,0.088179,0.088691,0.082641,0.083528,0.083528,46528875
2021-04-13,0.083361,0.086776,0.080601,0.082608,0.082608,67918021
2021-04-14,0.082560,0.112235,0.081305,0.102573,0.102573,329735151
2021-04-15,0.103597,0.115831,0.098243,0.102298,0.102298,309050733
2021-04-16,0.102227,0.124118,0.094253,0.112252,0.112252,330462573
2021-04-17,0.112233,0.164738,0.112219,0.148953,0.148953,906749895
2021-04-18,0.151364,0.151364,0.108760,0.133195,0.133195,344819885
2021-04-19,0.132855,0.157123,0.126886,0.133404,0.133404,312007573
2021-04-20,0.134157,0.138962,0.119220,0.128940,0.128940,209314367
2021-04-21,0.129239,0.173960,0.123533,0.151625,0.151625,531674426
2021-04-22,0.152920,0.169891,0.125043,0.127412,0.127412,501704825
2021-04-23,0.127248,0.131463,0.096084,0.124998,0.124998,284277831
2021-04-24,0.125081,0.128408,0.109420,0.109675,0.109675,149201597
2021-04-25,0.109958,0.121031,0.097935,0.105634,0.105634,137831591
2021-04-26,0.106077,0.128598,0.105171,0.125090,0.125090,135305797
2021-04-27,0.124710,0.139068,0.121916,0.133180,0.133180,134158677
2021-04-28,0.132759,0.137973,0.122359,0.125678,0.125678,98144823
2021-04-29,0.126050,0.132838,0.120274,0.126530,0.126530,108590469
2021-04-30,0.126465,0.153356,0.123710,0.148705,0.148705,187072619
2021-05-01,0.150606,0.182471,0.150294,0.156102,0.156102,479819069
2021-05-02,0.156284,0.164887,0.143525,0.157135,0.157135,217175238
2021-05-03,0.157284,0.160845,0.150241,0.150833,0.150833,143167459
2021-05-04,0.150654,0.150890,0.131020,0.134104,0.134104,178411609
2021-05-05,0.133607,0.152672,0.132087,0.144920,0.144920,166906302
2021-05-06,0.144800,0.154145,0.137370,0.140185,0.140185,132948857
2021-05-07,0.140333,0.151518,0.138350,0.148982,0.148982,135686467
2021-05-08,0.148894,0.156775,0.145285,0.147252,0.147252,125866764
